t,j, Field Pea,Banana,Barley,Beef,Beer,Boye/Yam,Bula,Butter/ghee,Cassava,Chat / Kat,Cheese,Chick Pea,Coffee,Eggs,Field Pea,Fish,Goat & mutton meat,Godere,Green chili pepper (kariya),"Greens (kale, cabbage, etc.)",Ground nuts,Haricot Beans,Horsebeans,Kocho,Lentils,Linseed,Maize,Meat,Milk,Millet,Niger Seed,Oils (processed),Onion,Orange,Other cereal (SPECIFY),Other fruit (SPECIFY),Other prepared food and consumed at Home,Other pulse or nut (SPECIFY),Other seed (SPECIFY),Other tuber or stem (SPECIFY),Other vegetable (SPECIFY),Pasta/Maccaroni,Potato,Poultry,PuUrchased Injera,Purchased Bread or Biscuits,Red pepper (berbere),Salt,Soft drinks/Soda,Sorghum,Sugar,Sweet potato,Tea,Teff,Tella,Tomato,Wheat
2011,1.0106E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,0,0,100,0,0,0,NaN,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0106E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,10,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,60,0,NaN,NaN,0,NaN,NaN,0
2011,1.0106E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,31,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0201E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,32,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,4,NaN,NaN,0,NaN,NaN,0
2011,1.0201E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,22,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1.5,NaN,0,4.5,NaN,NaN,0,NaN,NaN,0
2011,1.0201E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0201E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,21,8,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,9,NaN,NaN,0,NaN,NaN,0
2011,1.0201E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,30,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,100,0,NaN,NaN,0,NaN,NaN,0
2011,1.0201E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0201E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0201E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0201E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,50,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0201E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,4,NaN,NaN,0,NaN,NaN,0
2011,1.0201E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0201E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0202E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,15,0,0,0,0,0,0,0,0,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,3,NaN,NaN,0,NaN,NaN,0
2011,1.0202E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,17,0,0,0,0,50,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,2,NaN,0,5,NaN,NaN,0,NaN,NaN,0
2011,1.0202E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0202E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0202E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,8,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,4,NaN,NaN,0,NaN,NaN,0
2011,1.0202E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,0,0,0,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,4,NaN,NaN,0,NaN,NaN,0
2011,1.0202E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,4,NaN,NaN,0,NaN,NaN,0
2011,1.0202E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,50,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,4,NaN,NaN,0,NaN,NaN,0
2011,1.0202E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0202E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,37,0,0,0,0,125,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,9,NaN,NaN,0,NaN,NaN,0
2011,1.0202E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0202E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,8,0,0,0,0,0,0,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0203E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1.05,NaN,0,4.05,NaN,NaN,0,NaN,NaN,0
2011,1.0203E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0203E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0203E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0203E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,50,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,150,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0203E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0203E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0203E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2.5,NaN,0,8,NaN,NaN,0,NaN,NaN,0
2011,1.0203E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,30,20,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,3,NaN,0,9,NaN,NaN,32,NaN,NaN,0
2011,1.0203E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,4.05,NaN,NaN,0,NaN,NaN,0
2011,1.0203E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1.5,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0203E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0204E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,27,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,30,0,0,0,0,50,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,17,NaN,NaN,0,NaN,NaN,0
2011,1.0204E+12,NaN,10,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,15,0,0,0,0,0,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,60,NaN,NaN,16
2011,1.0204E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,75,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0204E+12,NaN,10,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,60,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,110,0,0,0,0,50,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,9,NaN,NaN,0,NaN,NaN,0
2011,1.0204E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,100,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0204E+12,NaN,0,16,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,30,0,0,0,0,35,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,18,NaN,NaN,0,NaN,NaN,16
2011,1.0204E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,32.5,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,44,0,0,0,0,50,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,7,NaN,0,18,NaN,NaN,0,NaN,NaN,0
2011,1.0204E+12,NaN,300,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,60,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,66,0,0,0,0,25,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,4,NaN,0,8,NaN,NaN,0,NaN,NaN,0
2011,1.0204E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,50,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,17,NaN,NaN,0,NaN,NaN,0
2011,1.0204E+12,NaN,0,18,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,6,26,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,13,0,16,0,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,9,NaN,20,0,NaN,NaN,0,NaN,NaN,20
2011,1.0204E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,30,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0204E+12,NaN,20,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,10,20,NaN,NaN,NaN,NaN,NaN,NaN,0,16,0,0,0,0,85,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,16,NaN,NaN,16
2011,1.0206E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,9,NaN,NaN,0,NaN,NaN,0
2011,1.0206E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0206E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0206E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0206E+12,NaN,10,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,5,NaN,NaN,0,NaN,NaN,0
2011,1.0206E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,8,NaN,NaN,0,NaN,NaN,0
2011,1.0206E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0206E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,9,NaN,NaN,0,NaN,NaN,0
2011,1.0206E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,21,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,1.0206E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,15,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,33,125,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,9,NaN,NaN,0,NaN,NaN,16
2011,1.0206E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,60,0,10,NaN,NaN,NaN,NaN,NaN,NaN,0,12,0,0,0,0,50,0,0,0,NaN,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,9,NaN,NaN,0,NaN,NaN,0
2011,1.0206E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,15,0,0,0,0,0,0,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,25,5,NaN,NaN,32,NaN,NaN,0
2011,1.0207E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,50,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1.75,NaN,25,8,NaN,NaN,0,NaN,NaN,0
2011,1.0207E+12,NaN,4,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,3.7,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,3.7,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,8,NaN,NaN,32,NaN,NaN,10.66
2011,1.0207E+12,NaN,10,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2.25,32.5,0,2.25,NaN,NaN,NaN,NaN,NaN,NaN,0,2.25,0,0,0,0,50,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1.78,NaN,30,17,NaN,NaN,70,NaN,NaN,25
2011,1.0207E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,50,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1.75,NaN,15,8,NaN,NaN,70,NaN,NaN,12
2011,1.0207E+12,NaN,10,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,50,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,15,0,0,0,16,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1.75,NaN,0,8.5,NaN,NaN,0,NaN,NaN,0
2011,1.0207E+12,NaN,20,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,4.5,30,7.5,0,NaN,NaN,NaN,NaN,NaN,NaN,0,4.5,0,0,0,6,100,0,50,0,NaN,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,NaN,NaN,NaN,NaN,1.75,NaN,8,8,NaN,NaN,100,NaN,NaN,64
2011,1.0207E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,13.75,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,7,0,0,0,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,NaN,NaN,NaN,NaN,1,NaN,0,8,NaN,NaN,0,NaN,NaN,0
2011,1.0207E+12,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2.5,30,0,2.5,NaN,NaN,NaN,NaN,NaN,NaN,0,2.5,0,0,0,0,12.5,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1.75,NaN,25,4.25,NaN,NaN,35,NaN,NaN,4.25
